REsults from Tidal Range Scheme Swansea Lagoon Calibration Model
Time(Hr) WLup(m) WLdown(m) HeadDiff(m) TRSarea(m2) Power(MW) Energy(MWH) QTurb(m3/s) QSluice(m3/s) Mode(-)
0.000000, 2.180000, 2.180000, 0.000000, 13011713.818273, 0.000000, 0.000000, -0.000000, 0.000000, 2
0.016667, 2.180000, 2.174833, 0.005167, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.033333, 2.180000, 2.169667, 0.010333, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.050000, 2.180000, 2.164500, 0.015500, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.066667, 2.180000, 2.159333, 0.020667, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.083333, 2.180000, 2.154167, 0.025833, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.100000, 2.180000, 2.149000, 0.031000, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.116667, 2.180000, 2.143833, 0.036167, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.133333, 2.180000, 2.138667, 0.041333, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.150000, 2.180000, 2.133500, 0.046500, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.166667, 2.180000, 2.128333, 0.051667, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.183333, 2.180000, 2.123167, 0.056833, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.200000, 2.180000, 2.118000, 0.062000, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.216667, 2.180000, 2.112833, 0.067167, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.233333, 2.180000, 2.107667, 0.072333, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.250000, 2.180000, 2.102500, 0.077500, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.266667, 2.180000, 2.097333, 0.082667, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
0.283333, 2.180000, 2.092167, 0.087833, 13011713.818273, 0.000000, 0.000000, 0.000000, 0.000000, 2
